what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1287652099865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1287652163123
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1287652174577
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1287652175812
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1287652175827
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1287652175859
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1287652181719
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1287652182610
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1287652182953
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1287652182953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652187688
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652188876
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.openProject",1287652188876
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652189376
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652189923
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1287652208738
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1287652213504
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1287652213582
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1287652214316
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1287652215895
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1287652216035
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1287652236444
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1287652256275
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1287652262307
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652262557
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652262932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652269229
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652300780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652301061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652302796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652309016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652321548
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287652321658
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287652321830
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1287652334081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652336175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1287652337472
